,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
18145,SS-017879,72.822,MEADE AV,CHEROKEE AV,CHEROKEE AV,165.0273,56.0,Collector,AC Improved,9241.5288,Good,672986.6102736,32.7571721,-117.1147074,32.7571721,-117.1147074
18146,SS-017880,88.318,MEADE AV,CHEROKEE AV,37TH ST,175.0278,56.0,Collector,AC Improved,9801.5568,Good,865653.8934624001,32.7571721,-117.1147074,32.7571579,-117.1131244
18147,SS-017881,78.428,MEADE AV,37TH ST,37TH ST,147.0136,56.0,Collector,AC Improved,8232.7616,Good,645679.0267648001,32.7571579,-117.1131244,32.7571579,-117.1131244
18148,SS-017882,66.592,MEADE AV,37TH ST,MC CLINTOCK ST,184.035,56.0,Collector,AC Improved,10305.96,Fair,686294.48832,32.7571579,-117.1131244,32.7571571,-117.1125395
18150,SS-017884,82.16,MEADE AV,FAIRMOUNT AV,44TH ST,180.0444,40.0,Collector,AC Improved,7201.776,Good,591697.91616,32.7570953,-117.1018718,32.757095,-117.1002078
18151,SS-017885,100.0,MEADE AV,MENLO AV,47TH ST,436.1148,30.0,Residential,PCC Jointed Concrete,13083.444,Good,1308344.4,32.7569898,-117.0943566,32.7569908,-117.0929401
18153,SS-017887,80.706,MEADE AV,56TH ST,58TH ST,636.1329,40.0,Residential,PCC Jointed Concrete,25445.316000000003,Good,2053589.673096,32.7567606,-117.0749567,32.7567322,-117.0728979
18154,SS-017888,70.33,MEADE AV,58TH ST,VALE WY,320.264,40.0,Residential,AC Improved,12810.56,Good,900966.6848,32.7567322,-117.0728979,32.7566225,-117.0719749
18156,SS-017891,60.86,MEADE AV,NEW JERSEY ST,MARYLAND ST,303.0684,52.0,Residential,AC Improved,15759.5568,Fair,959126.626848,32.7572262,-117.1524603,32.7572078,-117.1512527
18157,SS-017892,73.156,MEADE AV,MARYLAND ST,CLEVELAND AV,381.0055,52.0,Residential,AC Improved,19812.286,Good,1449387.594616,32.7572078,-117.1512527,32.7572053,-117.1500173
18158,SS-017893,79.888,MEADE AV,CLEVELAND AV,CAMPUS AV,383.0025,52.0,Collector,AC Improved,19916.13,Good,1591059.79344,32.7572053,-117.1500173,32.7572353,-117.1487823
18159,SS-017894,65.13600000000001,MEADE AV,MISSION AV,GEORGIA ST,380.0022,52.0,Collector,AC Improved,19760.1144,Fair,1287094.8115584,32.7572472,-117.1462647,32.7572525,-117.1450195
18160,SS-017895,72.84,MEADE AV,GEORGIA ST,FLORIDA ST,381.0051,52.0,Collector,AC Improved,19812.2652,Good,1443125.397168,32.7572525,-117.1450195,32.7572579,-117.1438028
18161,SS-017896,61.802,MEADE AV,FLORIDA ST,ALABAMA ST,378.0029,52.0,Collector,AC Improved,19656.1508,Fair,1214789.4317416,32.7572579,-117.1438028,32.7572557,-117.1425583
18162,SS-017897,80.528,MEADE AV,ALABAMA ST,MISSISSIPPI ST,384.0051,52.0,Collector,AC Improved,19968.2652,Good,1608004.4600256002,32.7572557,-117.1425583,32.7572625,-117.141306
18163,SS-017898,81.03399999999999,MEADE AV,MISSISSIPPI ST,LOUISIANA ST,379.0025,52.0,Collector,AC Improved,19708.13,Good,1597028.60642,32.7572625,-117.141306,32.7572684,-117.1400775
18164,SS-017899,78.76,MEADE AV,LOUISIANA ST,TEXAS ST,379.0026,52.0,Collector,AC Improved,19708.1352,Good,1552212.728352,32.7572684,-117.1400775,32.7572734,-117.1388612
18165,SS-017900,51.66,MEADE AV,TEXAS ST,ARIZONA ST,377.0055,52.0,Collector,AC Improved,19604.286,Fair,1012757.4147600001,32.7572734,-117.1388612,32.7572631,-117.1376059
18166,SS-017901,73.248,MEADE AV,ARIZONA ST,HAMILTON ST,384.0025,52.0,Collector,AC Improved,19968.13,Good,1462625.5862399999,32.7572631,-117.1376059,32.7572716,-117.1363689
18167,SS-017902,75.58800000000001,MEADE AV,HAMILTON ST,OREGON ST,378.0025,52.0,Collector,AC Improved,19656.13,Good,1485767.5544399999,32.7572716,-117.1363689,32.7572784,-117.1351377
18168,SS-017903,67.126,MEADE AV,OREGON ST,IDAHO ST,379.0029,52.0,Collector,AC Improved,19708.1508,Fair,1322929.3306008002,32.7572784,-117.1351377,32.7572753,-117.1338941
18169,SS-017904,63.31399999999999,MEADE AV,IDAHO ST,UTAH ST,381.0026,52.0,Collector,AC Improved,19812.1352,Fair,1254385.5280528,32.7572753,-117.1338941,32.7572868,-117.1326618
18170,SS-017905,66.194,MEADE AV,UTAH ST,KANSAS ST,383.0025,52.0,Collector,AC Improved,19916.13,Fair,1318328.3092200002,32.7572868,-117.1326618,32.7572897,-117.1314281
18171,SS-017906,66.028,MEADE AV,KANSAS ST,30TH ST,380.0029,52.0,Collector,AC Improved,19760.1508,Fair,1304723.2370224,32.7572897,-117.1314281,32.7572951,-117.1302036
18172,SS-017907,65.48,MEADE AV,30TH ST,OHIO ST,379.0052,52.0,Collector,AC Improved,19708.2704,Fair,1290497.545792,32.7572951,-117.1302036,32.7573027,-117.1289515
18173,SS-017908,61.692,MEADE AV,OHIO ST,ILLINOIS ST,379.0127,52.0,Collector,AC Improved,19708.6604,Fair,1215866.6773968001,32.7573027,-117.1289515,32.7572952,-117.1277095
18174,SS-017909,60.152,MEADE AV,ILLINOIS ST,BOUNDARY ST,383.3328,52.0,Collector,AC Improved,19933.3056,Fair,1199028.1984511998,32.7572952,-117.1277095,32.7572754,-117.1262917
18175,SS-017910,70.816,MEADE AV,BOUNDARY ST,32ND ST,440.8438,56.0,Collector,AC Improved,24687.2528,Good,1748252.4942848,32.7572754,-117.1262917,32.7572488,-117.125045
18176,SS-017911,75.928,MEADE AV,32ND ST,BANCROFT ST,312.5442,56.0,Collector,AC Improved,17502.4752,Good,1328927.9369856,32.7572488,-117.125045,32.7572533,-117.1239932
18177,SS-017912,64.398,MEADE AV,33RD ST,FELTON ST,331.0395,56.0,Collector,AC Improved,18538.212,Fair,1193823.776376,32.7572443,-117.1222011,32.7572347,-117.1211162
18178,SS-017913,66.726,MEADE AV,FELTON ST,34TH ST,329.0547,56.0,Collector,AC Improved,18427.0632,Fair,1229564.2190832,32.7572347,-117.1211162,32.7572282,-117.1200648
18179,SS-017914,77.968,MEADE AV,34TH ST,SWIFT AV,329.0393,56.0,Collector,AC Improved,18426.2008,Good,1436654.0239744,32.7572282,-117.1200648,32.7572219,-117.1189943
18180,SS-017915,80.868,MEADE AV,SWIFT AV,35TH ST,331.0545,56.0,Collector,AC Improved,18539.052,Good,1499216.0571360001,32.7572219,-117.1189943,32.757211,-117.1179326
18181,SS-017916,64.88600000000001,MEADE AV,35TH ST,WILSON AV,334.0386,56.0,Collector,AC Improved,18706.1616,Fair,1213768.0015776001,32.757211,-117.1179326,32.757193,-117.1162938
18182,SS-017917,54.95,MEADE AV,MC CLINTOCK ST,38TH ST,330.0545,56.0,Collector,AC Improved,18483.052,Fair,1015643.7074,32.7571571,-117.1125395,32.7571512,-117.1114724
18183,SS-017918,78.624,MEADE AV,38TH ST,39TH ST,321.0406,56.0,Collector,AC Improved,17978.2736,Good,1413523.7835264,32.7571512,-117.1114724,32.7571371,-117.1104065
18184,SS-017919,73.22399999999999,MEADE AV,39TH ST,40TH ST,337.0534,56.0,Collector,AC Improved,18874.9904,Good,1382102.2970496,32.7571371,-117.1104065,32.75713570000001,-117.1093632
18185,SS-017920,85.75,MEADE AV,40TH ST,CENTRAL AV,334.0385,52.0,Collector,AC Improved,17370.002,Good,1489477.6715,32.75713570000001,-117.1093632,32.7571254,-117.1082205
18186,SS-017921,72.656,MEADE AV,CENTRAL AV,41ST ST,324.0556,52.0,Collector,AC Improved,16850.8912,Good,1224318.3510272,32.7571254,-117.1082205,32.757118,-117.107188
18187,SS-017922,79.68,MEADE AV,41ST ST,MARLBOROUGH AV,326.0398,50.0,Collector,AC Improved,16301.99,Good,1298942.5632,32.757118,-117.107188,32.757109,-117.1061168
18188,SS-017923,69.16,MEADE AV,MARLBOROUGH AV,42ND ST,333.0541,50.0,Collector,AC Improved,16652.705,Fair,1151701.0778,32.757109,-117.1061168,32.7571056,-117.1050288
18189,SS-017924,78.544,MEADE AV,42ND ST,COPELAND AV,320.0406,50.0,Collector,AC Improved,16002.03,Good,1256863.44432,32.7571056,-117.1050288,32.7570975,-117.1039961
18190,SS-017925,87.88,MEADE AV,COPELAND AV,VAN DYKE AV,331.0544,50.0,Collector,AC Improved,16552.72,Good,1454653.0336,32.7570975,-117.1039961,32.7570964,-117.1029405
18191,SS-017926,76.28,MEADE AV,VAN DYKE AV,43RD ST,321.0404,50.0,Collector,AC Improved,16052.02,Good,1224448.0856,32.7570964,-117.1029405,32.7570953,-117.1018718
18192,SS-017927,65.72,MEADE AV,43RD ST,FAIRMOUNT AV,330.00300000000004,36.0,Collector,AC Improved,11880.108,Fair,780760.69776,32.7570953,-117.1018718,32.7570953,-117.1018718
18196,SS-017931,79.84,MEADOW GRASS LN,COTTONWOOD GROVE CT,MEADOW GRASS CT,265.2778,36.0,Residential,AC Improved,9550.0008,Good,762472.063872,32.9414757,-117.0818571,32.941616,-117.0810033
18197,SS-017932,95.74600000000001,MEADOW GRASS LN,BRIAR KNOLL WY,COTTONWOOD GROVE CT,280.952,36.0,Residential,AC Improved,10114.271999999999,Good,968401.0869120001,32.941535,-117.0827707,32.9414757,-117.0818571
18198,SS-017933,89.736,MEADOW GRASS LN,MEADOW GRASS CT,WICKERBAY CV,180.9797,36.0,Residential,AC Improved,6515.2692,Good,584654.1969312,32.941616,-117.0810033,32.9416247,-117.0804025
18199,SS-017935,48.424,MEADOW LARK DR,VISTA HILL AV,BIRMINGHAM WY,694.3176,40.0,Major,AC Improved,27772.703999999998,Fair,1344865.4184959999,32.7949001,-117.1544756,32.7967496,-117.1544247
18200,SS-017936,80.618,MEADOW LARK DR,STARLING DR,VISTA HILL AV,577.1738,40.0,Major,AC Improved,23086.952,Good,1861223.896336,32.7933212,-117.1543362,32.7949001,-117.1544756
18201,SS-017937,73.908,MEADOW LARK DR,NIGHTINGALE WY,STARLING DR,308.0,40.0,Major,AC Improved,12320.0,Good,910546.56,32.7924883,-117.1543342,32.7933212,-117.1543362
18202,SS-017938,72.142,MEADOW LARK DR,HUMMINGBIRD LN,NIGHTINGALE WY,353.0722,40.0,Residential,AC Improved,14122.888,Good,1018853.3860959999,32.7915438,-117.154451,32.7924883,-117.1543342
18203,SS-017939,88.064,MEADOW LARK DR,CANARY WY,HUMMINGBIRD LN,170.1896,40.0,Residential,AC Improved,6807.584,Good,599503.077376,32.7911417,-117.1547757,32.7915438,-117.154451
18204,SS-017940,86.088,MEADOW LARK DR,MOCKING BIRD DR,CANARY WY,188.33700000000002,40.0,Residential,AC Improved,7533.48,Good,648542.22624,32.7906406,-117.1548371,32.7911417,-117.1547757
18205,SS-017941,90.4,MEADOW LARK DR,BLUE JAY DR,MOCKING BIRD DR,1128.877,36.0,Residential,AC Improved,40639.572,Good,3673817.3088,32.785942,-117.1552919,32.7906406,-117.1548371
18206,SS-017942,76.85600000000001,MEADOW LARK DR,PHEASANT DR,BLUE JAY DR,291.6058,36.0,Residential,AC Improved,10497.8088,Good,806819.5931328,32.7872434,-117.1551159,32.785942,-117.1552919
18207,SS-017943,85.124,MEADOW LARK DR,BLUE JAY DR,PHEASANT DR,505.5453,36.0,Residential,AC Improved,18199.6308,Good,1549225.3722192,32.785942,-117.1552919,32.7872434,-117.1551159
18209,SS-017945,59.0,MEADOWBROOK CT,MEADOWBROOK DR,SAN VICENTE WY,275.0001,30.0,Residential,AC Improved,8250.003,Fair,486750.177,32.709956,-117.0360331,32.7099633,-117.0351668
18211,SS-017947,85.7,MEADOWBROOK DR,BLACKSTONE CT,JAMACHA RD,737.6493,35.0,Residential,AC Improved,25817.7255,Good,2212579.07535,32.710681,-117.0361851,32.7123725,-117.0372858
18212,SS-017948,75.282,MEADOWBROOK DR,MEADOWBROOK CT,BLACKSTONE CT,264.7516,35.0,Residential,AC Improved,9266.306,Good,697586.048292,32.709956,-117.0360331,32.710681,-117.0361851
18213,SS-017949,77.49600000000001,MEADOWBROOK DR,GLOAMING AV,MEADOWBROOK CT,334.3894,35.0,Collector,AC Improved,11703.628999999999,Good,906984.4329840001,32.7090797,-117.0358928,32.709956,-117.0360331
18214,SS-017950,65.836,MEADOWBROOK DR,SAN VICENTE ST,GLOAMING AV,277.1688,68.0,Collector,AC Improved,18847.4784,Fair,1240842.5879424,32.7085226,-117.035291,32.7090797,-117.0358928
18215,SS-017951,67.774,MEADOWBROOK DR,BLACK OAK RD,SAN VICENTE ST,273.2485,70.0,Residential,AC Improved,19127.395,Fair,1296340.06873,32.7081108,-117.0345598,32.7085226,-117.035291
18216,SS-017952,58.95,MEADOWBROOK DR,KNOLLWOOD RD,BLACK OAK RD,619.6025,70.0,Residential,AC Improved,43372.175,Fair,2556789.71625,32.7075095,-117.0326798,32.7081108,-117.0345598
18217,SS-017953,45.148,MEADOWBROOK DR,SAN FELIPE ST,KNOLLWOOD RD,212.5285,70.0,Residential,AC Improved,14876.995,Fair,671666.5702600001,32.7070834,-117.0321371,32.7075095,-117.0326798
18218,SS-017954,48.048,MEADOWBROOK DR,SHOREWOOD DR,SAN FELIPE ST,229.2884,70.0,Residential,AC Improved,16050.188,Fair,771179.433024,32.7064894,-117.0318102,32.7070834,-117.0321371
18219,SS-017955,51.306000000000004,MEADOWBROOK DR,BLACKPOOL RD,SHOREWOOD DR,356.0927,70.0,Residential,AC Improved,24926.488999999998,Fair,1278878.444634,32.7055484,-117.0314581,32.7064894,-117.0318102
18220,SS-017956,56.338,MEADOWBROOK DR,HUNTHAVEN RD,BLACKPOOL RD,290.3033,70.0,Residential,AC Improved,20321.231,Fair,1144857.512078,32.70476,-117.0312673,32.7055484,-117.0314581
18221,SS-017957,55.788000000000004,MEADOWBROOK DR,BLOOMFIELD RD,HUNTHAVEN RD,288.4558,70.0,Collector,AC Improved,20191.906000000003,Fair,1126466.051928,32.7040338,-117.0308765,32.70476,-117.0312673
18222,SS-017958,60.07,MEADOWBROOK DR,GRIBBLE ST,BLOOMFIELD RD,258.3813,70.0,Collector,AC Improved,18086.691000000003,Fair,1086467.5283700002,32.7033335,-117.0307861,32.7040338,-117.0308765
18223,SS-017959,45.842,MEADOWBROOK DR,S MEADOWBROOK DR,GRIBBLE ST,277.478,70.0,Collector,AC Improved,19423.46,Fair,890410.2533200001,32.7025003,-117.0307542,32.7033335,-117.0307861
18225,SS-017961,86.196,MEADOWDALE LN,PINECASTLE ST,WALNUTDALE ST,330.3848,30.0,Residential,AC Improved,9911.544,Good,854335.446624,32.90638570000001,-117.0621754,32.9071376,-117.0616174
18226,SS-017962,77.99,MEADOWGATE ST,THORNWOOD ST,TANGLEWOOD RD,225.0091,36.0,Residential,AC Improved,8100.3276,Good,631744.549524,32.8112419,-117.1692075,32.8118601,-117.1692155
18233,SS-017969,85.574,MEADOWRUN ST,DANBY CT,EMDEN RD,285.2293,36.0,Residential,AC Improved,10268.2548,Good,878695.6362552,32.9814833,-117.1326034,32.9822447,-117.1326108
18234,SS-017970,70.738,MEADOWRUN ST,CADLEY CT,DANBY CT,268.4081,36.0,Residential,AC Improved,9662.6916,Good,683519.4784008,32.980774,-117.1323977,32.9814833,-117.1326034
18235,SS-017971,55.57,MEADOWRUN ST,MALER RD,CADLEY CT,194.2477,36.0,Residential,AC Improved,6992.9172,Fair,388596.408804,32.9802509,-117.1323222,32.980774,-117.1323977
18236,SS-017972,57.36,MEADOWRUN ST,BEDEL CT,MALER RD,303.7269,36.0,Residential,AC Improved,10934.1684,Fair,627183.899424,32.9793861,-117.1322415,32.9802509,-117.1323222
18237,SS-017973,71.926,MEADOWRUN ST,NEWMONT DR,BEDEL CT,261.435,36.0,Residential,AC Improved,9411.66,Good,676943.0571600001,32.9786712,-117.1322136,32.9793861,-117.1322415
18238,SS-017974,58.95,MEADOWRUN ST,WESTVALE RD,NEWMONT DR,281.291,36.0,Residential,AC Improved,10126.476,Fair,596955.7602,32.9779223,-117.132368,32.9786712,-117.1322136
18239,SS-017975,86.586,MEADOWRUN ST,MEADOWRUN PL,WESTVALE RD,266.5275,36.0,Residential,AC Improved,9594.99,Good,830791.8041399999,32.9771976,-117.1324972,32.9779223,-117.132368
18240,SS-017976,73.664,MEADOWRUN ST,MEADOWRUN WY,MEADOWRUN PL,451.2705,36.0,Residential,AC Improved,16245.738000000001,Good,1196726.044032,32.9759725,-117.1328014,32.9771976,-117.1324972
18241,SS-017977,69.17,MEADOWRUN ST,MEADOWRUN CT,MEADOWRUN WY,249.2728,36.0,Residential,AC Improved,8973.8208,Fair,620719.1847359999,32.9752987,-117.1329642,32.9759725,-117.1328014
18242,SS-017978,66.092,MEADOWRUN ST,STARGAZE AV,MEADOWRUN CT,244.9512,36.0,Residential,AC Improved,8818.2432,Fair,582815.3295744001,32.9746449,-117.1331065,32.9752987,-117.1329642
18248,SS-017984,37.06,MEANDRO DR,SANTIAGO EAST RD,RANCHO BERNARDO RD,204.3587,40.0,Residential,AC Improved,8174.348000000001,Poor,302941.33688,33.0180841,-117.0628061,33.0187019,-117.062811
18249,SS-017985,55.93,MEANDRO DR,MEANDRO RD,SANTIAGO EAST RD,478.3189,36.0,Residential,AC Improved,17219.4804,Fair,963085.5387719999,33.0167595,-117.0627306,33.0180841,-117.0628061
18250,SS-017986,51.938,MEANDRO RD,MEANDRO CT,MEANDRO DR,158.2512,30.0,Residential,AC Improved,4747.536,Fair,246577.52476799997,33.0167595,-117.0627306,33.0167595,-117.0627306
18253,SS-017989,40.744,MEANLEY DR,SCRIPPS RANCH BL,HOYT PARK DR,1108.7116,50.0,Residential,AC Improved,55435.58,Fair,2258667.27152,32.9082008,-117.1100922,32.908995,-117.1066767
18254,SS-017990,42.08,MECCA DR,VALDES DR,CRESPO,583.1078,17.0,Residential,PCC Jointed Concrete,9912.8326,Fair,417131.995808,32.8438606,-117.2627875,32.84473,-117.26442
18255,SS-017991,71.88600000000001,MEDIATRICE LN,LAURENTIAN DR,BOURGEOIS WY,1165.0352,36.0,Residential,AC Improved,41941.2672,Good,3014989.9339392004,32.9746675,-117.1257546,32.9778529,-117.1264063
18257,SS-017994,56.86,MEDIO ST,POCATELLO ST,BISHOP DR,126.7703,40.0,Residential,AC Unimproved,5070.812,Fair,288326.37032,32.7032234,-117.0591207,32.7032,-117.060024
18261,SS-017999,85.912,MEGAN WY,MEGAN CT,EUCLID AV,192.0,36.0,Residential,AC Improved,6912.0,Good,593823.744,32.7301915,-117.089722,32.7301419,-117.0891093
18263,SS-018001,63.16,MEKNES ST,NAWA WY,ALMAZON ST,279.0859,30.0,Residential,AC Improved,8372.577,Fair,528811.96332,32.9951367,-117.089257,32.9958967,-117.0893521
18264,SS-018002,56.236000000000004,MEKNES ST,MEKNES WY,NAWA WY,308.499,30.0,Residential,AC Improved,9254.97,Fair,520462.49292,32.9943052,-117.089348,32.9951367,-117.089257
18265,SS-018003,24.74,MEKNES WY,NAWA WY,MEKNES ST,681.553,30.0,Residential,AC Improved,20446.59,Poor,505848.6366,32.9950429,-117.091046,32.9943052,-117.089348
18267,SS-018005,93.568,MELBOURNE DR,FERMI AV,ADMIRAL AV,320.4772,36.0,Residential,AC Improved,11537.1792,Good,1079510.7833856,32.7998536,-117.1280576,32.8004929,-117.1287214
18268,SS-018006,92.072,MELBOURNE DR,FULLERTON AV,FERMI AV,692.3768,36.0,Residential,AC Improved,24925.5648,Good,2294946.6022656,32.7981246,-117.1271199,32.7998536,-117.1280576
18269,SS-018007,60.11600000000001,MELBOURNE DR,HECTOR AV,REBECCA AV,252.6697,40.0,Residential,AC Improved,10106.788,Fair,607579.667408,32.7916404,-117.1264476,32.7922404,-117.1259883
18270,SS-018008,83.13,MELBOURNE DR,RONDA AV,HECTOR AV,1307.9519,36.0,Residential,AC Improved,47086.2684,Good,3914281.492092,32.788903,-117.1291098,32.7916404,-117.1264476
18271,SS-018009,54.583999999999996,MELBOURNE DR,IRVINGTON AV,FULLERTON AV,925.4301,36.0,Residential,AC Improved,33315.4836,Fair,1818492.3568224,32.7958367,-117.1258363,32.7981246,-117.1271199
18272,SS-018010,86.118,MELBOURNE DR,SHAWN AV,IRVINGTON AV,573.9765,41.0,Residential,AC Improved,23533.0365,Good,2026618.037307,32.7944202,-117.1250479,32.7958367,-117.1258363
18273,SS-018011,32.486,MELBOURNE DR,REBECCA AV,SHAWN AV,892.7122,40.0,Residential,AC Improved,35708.488,Poor,1160025.941168,32.7922404,-117.1259883,32.7944202,-117.1250479
18275,SS-018013,69.072,MELISA WY,JAPPA AV,KEOKUK CT,255.0,30.0,Residential,AC Improved,7650.0,Fair,528400.8,32.8244982,-117.2183533,32.8251991,-117.2182791
18276,SS-018014,71.594,MELISA WY,INNUIT AV,JAPPA AV,263.0,30.0,Residential,AC Improved,7890.0,Good,564876.66,32.8238471,-117.2181297,32.8244982,-117.2183533
18277,SS-018015,62.70399999999999,MELKSEE ST,AVNDA COSTA BRAVA,KERNS ST,834.3171,64.0,Residential,AC Improved,53396.2944,Fair,3348161.2440576,32.5533247,-116.9574711,32.5509746,-116.9575334
18280,SS-018018,61.406000000000006,MELOTTE ST,ROWENA ST,RUANE ST,446.5088,36.0,Residential,AC Improved,16074.3168,Fair,987059.4974208,32.8145335,-117.0470038,32.8157453,-117.0471012
18281,SS-018019,54.55,MELOTTE ST,MONTE VERDE DR,ROWENA ST,1497.4106,36.0,Residential,AC Improved,53906.7816,Fair,2940614.93628,32.8112492,-117.044167,32.8145335,-117.0470038
18282,SS-018020,55.88,MELOTTE ST,TUXEDO RD,MONTE VERDE DR,718.4719,36.0,Residential,AC Improved,25864.9884,Fair,1445335.551792,32.809388,-117.0434082,32.8112492,-117.044167
18283,SS-018021,40.54,MELOTTE ST,GOLFCREST DR,BIRCHCREEK RD,308.3589,36.0,Residential,AC Improved,11100.9204,Fair,450031.313016,32.8073293,-117.0391189,32.8066711,-117.0396758
18284,SS-018022,53.09,MELOTTE ST,BIRCHCREEK RD,TUXEDO RD,1607.9386,36.0,Residential,AC Improved,57885.7896,Fair,3073156.5698639997,32.8066711,-117.0396758,32.809388,-117.0434082
18289,SS-018027,49.0,MENDOCINO BL,BANNING ST,GREENE ST,125.0,40.0,Residential,AC Improved,5000.0,Fair,245000.0,32.7466347,-117.2357914,32.7468866,-117.2356146
18290,SS-018028,66.116,MENDOCINO BL,VOLTAIRE ST,BANNING ST,575.6992,40.0,Residential,AC Improved,23027.967999999997,Fair,1522517.1322879998,32.7448992,-117.2355965,32.7466347,-117.2357914
18291,SS-018029,48.34,MENDOCINO BL,CATALINA CT,VOLTAIRE ST,833.2141,40.0,Residential,AC Improved,33328.564,Fair,1611102.78376,32.7430419,-117.2366977,32.7448992,-117.2355965
18293,SS-018031,62.188,MENDOTA ST,MACAULAY ST,OLIPHANT ST,511.0,40.0,Residential,AC Unimproved,20440.0,Fair,1271122.72,32.7336928,-117.2325127,32.7348255,-117.2315357
18297,SS-018035,51.0,MENKAR RD,REVELSTOKE WY,CAPCANO RD,208.2402,40.0,Major,AC Improved,8329.608,Fair,424810.008,32.9349695,-117.1308638,32.934856,-117.133179
18298,SS-018036,62.102,MENKAR RD,BETELGEUSE WY,REVELSTOKE WY,251.2411,40.0,Major,AC Improved,10049.644,Fair,624102.991688,32.9349375,-117.1316789,32.9349695,-117.1308638
18299,SS-018037,43.324,MENKAR RD,CAPCANO RD,BETELGEUSE WY,463.9452,40.0,Major,AC Improved,18557.808,Fair,803998.473792,32.934856,-117.133179,32.9349375,-117.1316789
18300,SS-018038,49.576,MENKAR RD,WESTONHILL DR,CAPCANO RD,840.9269,40.0,Major,AC Improved,33637.076,Fair,1667591.679776,32.934006,-117.135696,32.934856,-117.133179
18301,SS-018039,43.174,MENKAR RD,ALKAID DR,BELLATRIX CT,206.007,40.0,Major,AC Improved,8240.28,Fair,355765.84872,32.933983,-117.138367,32.934052,-117.137711
18302,SS-018040,46.638000000000005,MENKAR RD,BELLATRIX CT,VELA DR,138.6643,40.0,Major,AC Improved,5546.571999999999,Fair,258681.024936,32.934052,-117.137711,32.9339043,-117.1373022
18303,SS-018041,58.288000000000004,MENKAR RD,SPICA DR,ALKAID DR,202.843,40.0,Major,AC Improved,8113.72,Fair,472932.51136000006,32.9337644,-117.1389706,32.933983,-117.138367
18304,SS-018042,65.03399999999999,MENKAR RD,ERIDANUS CT,WESTONHILL DR,278.1977,40.0,Major,AC Improved,11127.908000000001,Fair,723692.368872,32.9337345,-117.1365491,32.934006,-117.135696
18305,SS-018043,52.586000000000006,MENKAR RD,VELA DR,ERIDANUS CT,242.8035,40.0,Major,AC Improved,9712.14,Fair,510722.59403999994,32.9339043,-117.1373022,32.9337345,-117.1365491
18306,SS-018044,55.638000000000005,MENKAR RD,HADAR DR,SPICA DR,377.2002,40.0,Major,AC Improved,15088.008,Fair,839466.589104,32.9335393,-117.1401745,32.9337644,-117.1389706
18307,SS-018045,50.56,MENKAR RD,MARKAB DR,HADAR DR,190.9198,40.0,Major,AC Improved,7636.7919999999995,Fair,386116.20352,32.93322,-117.140663,32.9335393,-117.1401745
18308,SS-018046,47.916000000000004,MENKAR RD,ELKINS CV,MARKAB DR,180.9223,40.0,Major,AC Improved,7236.892,Fair,346762.917072,32.932896,-117.141113,32.93322,-117.140663
18309,SS-018047,45.856,MENKAR RD,HARLOW TR,ELKINS CV,207.1009,40.0,Major,AC Improved,8284.036,Fair,379872.754816,32.932396,-117.141373,32.932896,-117.141113
18310,SS-018048,47.792,MENKAR RD,GILES WY,HARLOW TR,452.9954,40.0,Major,AC Improved,18119.816000000003,Fair,865982.2462719999,32.931244,-117.141678,32.932396,-117.141373
18311,SS-018049,42.672,MENKAR RD,JONNY LN,GILES WY,209.0095,40.0,Major,AC Improved,8360.38,Fair,356754.13536,32.930874,-117.142189,32.931244,-117.141678
18312,SS-018050,34.9,MENKAR RD,AQUARIUS DR,JONNY LN,168.4171,40.0,Major,AC Improved,6736.684,Poor,235110.2716,32.930454,-117.14241,32.930874,-117.142189
18313,SS-018051,33.374,MENKAR RD,MENKAR PL,AQUARIUS DR,453.4326,35.0,Residential,AC Improved,15870.141000000001,Poor,529650.085734,32.929447,-117.143188,32.930454,-117.14241
18314,SS-018052,41.816,MENKAR RD,TRAVIS CT,MENKAR PL,251.247,35.0,Residential,AC Improved,8793.645,Fair,367715.05932,32.9288189,-117.1434797,32.929447,-117.143188
18315,SS-018053,46.118,MENKAR RD,CLEARSPRING RD,TRAVIS CT,904.8423,35.0,Residential,AC Improved,31669.4805,Fair,1460533.101699,32.92774199999999,-117.141708,32.9288189,-117.1434797
18316,SS-018054,36.016,MENLO AV,NORWOOD ST,MAX DR,353.0509,36.0,Residential,AC Improved,12709.8324,Poor,457757.3237184,32.7580848,-117.0943391,32.7590518,-117.0943632
18317,SS-018055,12.88,MENLO AV,MEADE AV,NORWOOD ST,392.0624,36.0,Residential,AC Improved,14114.2464,Poor,181791.493632,32.7569898,-117.0943566,32.7580848,-117.0943391
18318,SS-018056,15.74,MENLO AV,EL CAJON BL,MEADE AV,447.0549,36.0,Residential,AC Improved,16093.9764,Poor,253319.188536,32.7557649,-117.0943712,32.7569898,-117.0943566
18319,SS-018057,82.75200000000001,MENLO AV,ORANGE AV,EL CAJON BL,963.1501,36.0,Residential,AC Improved,34673.4036,Good,2869293.4947072,32.7531286,-117.0943976,32.7557649,-117.0943712
18320,SS-018058,53.413999999999994,MENLO AV,UNIVERSITY AV,POLK AV,665.091,36.0,Residential,AC Improved,23943.276,Fair,1278906.144264,32.7495648,-117.0944407,32.7513842,-117.094418
